subject_ID,lemma,gender,age,education,grade,error
website298,vinden,female,18,technical,Gr3,0
website298,vinden,female,18,technical,Gr3,0
website298,vinden,female,17,technical,Gr3,0
website301,vinden,female,15,technical,Gr2,0
website301,vinden,female,15,technical,Gr2,0
website301,vinden,female,16,technical,Gr2,0
website301,vinden,female,15,technical,Gr2,0
website34,vinden,male,17,general,Gr3,0
website34,vinden,male,16,general,Gr2,0
website34,vinden,male,16,general,Gr2,0
website34,vinden,male,17,general,Gr3,0
website347,vinden,female,15,technical,Gr2,0
website347,vinden,female,15,technical,Gr2,0
website347,vinden,female,15,technical,Gr2,0
website354,vinden,female,15,technical,Gr2,0
website377,vinden,female,15,general,Gr2,0
website425,vinden,female,15,vocational,Gr2,0
website425,vinden,female,15,vocational,Gr2,0
website425,vinden,female,15,vocational,Gr2,0
website427,vinden,female,16,vocational,Gr2,0
website427,vinden,female,16,vocational,Gr2,0
website436,vinden,female,16,general,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,17,vocational,Gr3,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,15,vocational,Gr2,0
website463,vinden,female,16,general,Gr2,0
website463,vinden,female,16,general,Gr2,0
website488,vinden,male,18,technical,Gr3,0
website492,vinden,male,17,technical,Gr3,0
website492,vinden,male,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website498,vinden,male,17,technical,Gr3,0
website504,vinden,male,17,technical,Gr3,0
website504,vinden,male,17,technical,Gr3,0
website504,vinden,male,17,technical,Gr3,0
website507,vinden,male,17,technical,Gr3,0
website508,vinden,male,18,technical,Gr3,0
website51,vinden,female,17,general,Gr3,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,17,general,Gr3,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website566,vinden,female,17,vocational,Gr3,0
website600,vinden,male,17,vocational,Gr3,0
website600,vinden,male,18,vocational,Gr3,0
website600,vinden,male,18,vocational,Gr3,0
website617,vinden,male,15,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website653,vinden,female,15,vocational,Gr2,0
website662,vinden,male,16,vocational,Gr2,0
website669,vinden,female,16,vocational,Gr2,0
website669,vinden,female,15,vocational,Gr2,0
website669,vinden,female,15,vocational,Gr2,0
website683,vinden,female,17,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,0
website8,vinden,male,16,general,Gr2,0
website8,vinden,male,16,general,Gr2,0
website8,vinden,male,17,general,Gr3,0
website8,vinden,male,16,general,Gr2,0
website8,vinden,male,17,general,Gr3,0
website82,vinden,female,17,general,Gr3,0
902,vinden,female,16,technical,Gr2,1
website282,vinden,female,17,technical,Gr3,1
website397,vinden,male,16,technical,Gr2,1
website425,vinden,female,16,vocational,Gr2,1
website559,vinden,female,16,vocational,Gr2,1
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
23,vinden,female,15,general,Gr2,1
24,vinden,female,15,technical,Gr2,0
24,vinden,female,15,technical,Gr2,0
26,vinden,male,15,general,Gr2,0
39,vinden,female,15,general,Gr2,0
65,vinden,male,15,vocational,Gr2,0
65,vinden,male,15,vocational,Gr2,0
65,vinden,male,15,vocational,Gr2,0
79,vinden,male,15,vocational,Gr2,0
83,vinden,male,16,vocational,Gr2,0
83,vinden,male,16,vocational,Gr2,1
84,vinden,female,16,vocational,Gr2,0
97,vinden,female,15,vocational,Gr2,0
117,vinden,female,16,vocational,Gr2,0
135,vinden,male,16,vocational,Gr2,0
135,vinden,male,16,vocational,Gr2,0
135,vinden,male,16,vocational,Gr2,0
159,vinden,female,16,general,Gr2,0
159,vinden,female,16,general,Gr2,0
160,vinden,female,15,general,Gr2,0
195,vinden,female,17,general,Gr3,0
195,vinden,female,17,general,Gr3,0
195,vinden,female,17,general,Gr3,0
195,vinden,female,17,general,Gr3,0
195,vinden,female,17,general,Gr3,0
199,vinden,female,17,general,Gr3,0
207,vinden,female,17,general,Gr3,0
218,vinden,female,15,vocational,Gr2,0
220,vinden,female,15,vocational,Gr2,0
220,vinden,female,15,vocational,Gr2,0
220,vinden,female,15,vocational,Gr2,0
231,vinden,male,15,vocational,Gr2,0
232,vinden,male,15,technical,Gr2,0
232,vinden,male,15,technical,Gr2,0
232,vinden,male,15,technical,Gr2,0
232,vinden,male,15,technical,Gr2,0
232,vinden,male,15,technical,Gr2,0
233,vinden,male,16,general,Gr2,0
236,vinden,male,15,general,Gr2,0
236,vinden,male,15,general,Gr2,1
237,vinden,female,16,general,Gr2,0
237,vinden,female,16,general,Gr2,0
237,vinden,female,16,general,Gr2,0
237,vinden,female,16,general,Gr2,0
237,vinden,female,16,general,Gr2,1
241,vinden,female,17,vocational,Gr3,0
241,vinden,female,17,vocational,Gr3,0
243,vinden,female,15,technical,Gr2,0
243,vinden,female,15,technical,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,0
258,vinden,male,17,technical,Gr3,0
258,vinden,male,17,technical,Gr3,0
260,vinden,male,16,general,Gr2,0
269,vinden,female,16,general,Gr2,0
271,vinden,male,17,general,Gr3,0
271,vinden,male,17,general,Gr3,1
271,vinden,male,17,general,Gr3,1
279,vinden,male,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
285,vinden,female,17,general,Gr3,0
285,vinden,female,16,general,Gr2,1
286,vinden,female,15,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,15,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,15,general,Gr2,1
288,vinden,male,17,general,Gr3,0
288,vinden,male,16,general,Gr2,0
288,vinden,male,15,general,Gr2,0
288,vinden,male,17,general,Gr3,0
288,vinden,male,17,general,Gr3,0
288,vinden,male,16,general,Gr2,0
288,vinden,male,17,general,Gr3,0
288,vinden,male,15,general,Gr2,0
288,vinden,male,16,general,Gr2,0
288,vinden,male,17,general,Gr3,0
288,vinden,male,17,general,Gr3,0
288,vinden,male,17,general,Gr3,1
310,vinden,female,17,general,Gr3,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
311,vinden,female,17,general,Gr3,0
311,vinden,female,17,general,Gr3,0
311,vinden,female,17,general,Gr3,0
311,vinden,female,17,general,Gr3,0
311,vinden,female,17,general,Gr3,1
312,vinden,male,16,general,Gr2,0
314,vinden,female,16,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,16,general,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,17,technical,Gr3,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,17,technical,Gr3,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
325,vinden,male,17,general,Gr3,0
325,vinden,male,17,general,Gr3,0
325,vinden,male,17,general,Gr3,0
325,vinden,male,18,general,Gr3,0
325,vinden,male,17,general,Gr3,0
325,vinden,male,17,general,Gr3,0
325,vinden,male,18,general,Gr3,0
325,vinden,male,17,general,Gr3,1
325,vinden,male,17,general,Gr3,1
325,vinden,male,18,general,Gr3,1
325,vinden,male,17,general,Gr3,1
325,vinden,male,17,general,Gr3,1
325,vinden,male,17,general,Gr3,1
325,vinden,male,18,general,Gr3,1
325,vinden,male,18,general,Gr3,1
325,vinden,male,17,general,Gr3,1
326,vinden,female,16,general,Gr2,0
326,vinden,female,15,general,Gr2,0
328,vinden,female,16,general,Gr2,0
328,vinden,female,17,general,Gr3,0
328,vinden,female,16,general,Gr2,0
328,vinden,female,17,general,Gr3,0
328,vinden,female,17,general,Gr3,1
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,18,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,0
334,vinden,male,17,general,Gr3,1
334,vinden,male,17,general,Gr3,1
334,vinden,male,17,general,Gr3,1
335,vinden,female,15,general,Gr2,0
335,vinden,female,16,general,Gr2,0
335,vinden,female,15,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,15,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,15,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,15,general,Gr2,0
336,vinden,female,15,general,Gr2,0
337,vinden,male,16,general,Gr2,0
337,vinden,male,15,general,Gr2,1
339,vinden,male,16,general,Gr2,0
340,vinden,female,16,general,Gr2,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,1
342,vinden,female,17,general,Gr3,0
342,vinden,female,17,general,Gr3,0
342,vinden,female,16,general,Gr2,0
342,vinden,female,16,general,Gr2,0
342,vinden,female,17,general,Gr3,1
342,vinden,female,16,general,Gr2,1
350,vinden,male,17,general,Gr3,0
350,vinden,male,16,general,Gr2,0
350,vinden,male,17,general,Gr3,0
350,vinden,male,17,general,Gr3,0
350,vinden,male,17,general,Gr3,0
350,vinden,male,17,general,Gr3,1
351,vinden,male,17,general,Gr3,0
351,vinden,male,17,general,Gr3,0
366,vinden,female,16,technical,Gr2,0
368,vinden,female,17,technical,Gr3,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,17,technical,Gr3,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,0
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,17,technical,Gr3,1
404,vinden,female,17,technical,Gr3,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,17,technical,Gr3,1
404,vinden,female,17,technical,Gr3,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
404,vinden,female,16,technical,Gr2,1
405,vinden,female,16,general,Gr2,0
406,vinden,male,16,general,Gr2,0
409,vinden,male,16,general,Gr2,0
410,vinden,male,17,general,Gr3,0
410,vinden,male,17,general,Gr3,0
415,vinden,female,17,general,Gr3,1
427,vinden,male,15,technical,Gr2,0
427,vinden,male,16,technical,Gr2,0
428,vinden,male,18,technical,Gr3,0
428,vinden,male,18,technical,Gr3,1
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,15,general,Gr2,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,16,general,Gr2,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,16,general,Gr2,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,1
429,vinden,female,18,general,Gr3,1
429,vinden,female,16,general,Gr2,1
429,vinden,female,18,general,Gr3,1
432,vinden,female,16,general,Gr2,0
433,vinden,female,17,general,Gr3,0
433,vinden,female,17,general,Gr3,0
433,vinden,female,17,general,Gr3,1
437,vinden,male,15,technical,Gr2,1
438,vinden,male,17,general,Gr3,0
438,vinden,male,17,general,Gr3,0
438,vinden,male,17,general,Gr3,0
438,vinden,male,17,general,Gr3,0
438,vinden,male,17,general,Gr3,0
442,vinden,female,17,vocational,Gr3,0
443,vinden,male,17,technical,Gr3,0
443,vinden,male,17,technical,Gr3,0
443,vinden,male,17,technical,Gr3,0
443,vinden,male,17,technical,Gr3,0
445,vinden,female,16,technical,Gr2,0
445,vinden,female,16,technical,Gr2,0
445,vinden,female,16,technical,Gr2,0
456,vinden,female,17,general,Gr3,0
456,vinden,female,15,general,Gr2,0
456,vinden,female,17,general,Gr3,0
456,vinden,female,17,general,Gr3,0
456,vinden,female,17,general,Gr3,0
456,vinden,female,17,general,Gr3,0
459,vinden,female,17,general,Gr3,0
459,vinden,female,17,general,Gr3,0
461,vinden,female,18,technical,Gr3,0
461,vinden,female,18,technical,Gr3,1
462,vinden,female,15,technical,Gr2,0
462,vinden,female,16,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,16,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,16,technical,Gr2,0
462,vinden,female,16,technical,Gr2,0
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,16,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
462,vinden,female,15,technical,Gr2,1
476,vinden,female,18,general,Gr3,0
476,vinden,female,18,general,Gr3,0
476,vinden,female,18,general,Gr3,0
476,vinden,female,18,general,Gr3,1
477,vinden,female,18,technical,Gr3,0
477,vinden,female,17,technical,Gr3,0
477,vinden,female,17,technical,Gr3,0
477,vinden,female,17,technical,Gr3,0
480,vinden,female,18,technical,Gr3,0
480,vinden,female,18,technical,Gr3,0
480,vinden,female,19,technical,Gr3,0
480,vinden,female,18,technical,Gr3,0
480,vinden,female,18,technical,Gr3,1
480,vinden,female,18,technical,Gr3,1
480,vinden,female,19,technical,Gr3,1
480,vinden,female,18,technical,Gr3,1
481,vinden,female,15,general,Gr2,0
482,vinden,female,16,general,Gr2,0
482,vinden,female,16,general,Gr2,1
485,vinden,female,16,technical,Gr2,1
486,vinden,female,16,technical,Gr2,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,17,technical,Gr3,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,16,technical,Gr2,0
486,vinden,female,17,technical,Gr3,0
486,vinden,female,16,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
486,vinden,female,16,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
486,vinden,female,17,technical,Gr3,1
488,vinden,female,17,technical,Gr3,1
491,vinden,female,17,general,Gr3,0
491,vinden,female,17,general,Gr3,0
491,vinden,female,17,general,Gr3,0
491,vinden,female,16,general,Gr2,0
494,vinden,male,17,general,Gr3,0
496,vinden,male,16,technical,Gr2,0
496,vinden,male,16,technical,Gr2,0
496,vinden,male,16,technical,Gr2,0
496,vinden,male,16,technical,Gr2,0
496,vinden,male,15,technical,Gr2,1
497,vinden,male,16,technical,Gr2,0
501,vinden,female,17,technical,Gr3,0
502,vinden,female,17,technical,Gr3,0
502,vinden,female,18,technical,Gr3,0
504,vinden,female,16,technical,Gr2,0
511,vinden,female,17,general,Gr3,1
511,vinden,female,17,general,Gr3,1
512,vinden,female,17,vocational,Gr3,0
515,vinden,female,15,technical,Gr2,0
515,vinden,female,15,technical,Gr2,1
521,vinden,female,17,technical,Gr3,1
523,vinden,female,16,technical,Gr2,0
523,vinden,female,17,technical,Gr3,0
523,vinden,female,17,technical,Gr3,0
523,vinden,female,16,technical,Gr2,0
527,vinden,male,17,technical,Gr3,0
527,vinden,male,17,technical,Gr3,0
529,vinden,female,17,technical,Gr3,0
529,vinden,female,18,technical,Gr3,1
530,vinden,female,17,technical,Gr3,1
530,vinden,female,17,technical,Gr3,1
532,vinden,female,17,technical,Gr3,0
532,vinden,female,17,technical,Gr3,0
532,vinden,female,16,technical,Gr2,0
532,vinden,female,16,technical,Gr2,0
532,vinden,female,16,technical,Gr2,1
532,vinden,female,17,technical,Gr3,1
534,vinden,male,15,technical,Gr2,0
539,vinden,male,15,technical,Gr2,0
546,vinden,female,16,technical,Gr2,1
551,vinden,male,16,technical,Gr2,0
552,vinden,female,17,technical,Gr3,0
552,vinden,female,17,technical,Gr3,0
555,vinden,male,17,general,Gr3,0
555,vinden,male,17,general,Gr3,0
559,vinden,male,17,general,Gr3,1
562,vinden,male,18,general,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,1
563,vinden,female,18,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,18,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,18,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,18,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,18,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
563,vinden,female,17,technical,Gr3,1
567,vinden,female,16,technical,Gr2,0
567,vinden,female,15,technical,Gr2,1
567,vinden,female,15,technical,Gr2,1
567,vinden,female,15,technical,Gr2,1
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,0
569,vinden,female,16,technical,Gr2,1
570,vinden,male,18,technical,Gr3,0
570,vinden,male,17,technical,Gr3,0
570,vinden,male,17,technical,Gr3,0
570,vinden,male,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
